0,1,2,3,4,5,6,7,8,9,10
MIA3,1.0,FALSE,0,1.0,1.0,1.0,0.509213139520916,1.0,0.0,Diverged_in_single-cell
MIB1,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MIB2,1.0,FALSE,1,0.0,0.0,1.0,0.905442069730776,1.0,0.0,Diverged_in_single-cell
MICAL1,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MIEN1,1.0,FALSE,1,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MIER2,1.0,FALSE,0,0.0,1.0,1.0,0.303898426405489,1.0,0.0,Diverged_in_single-cell
MIER3,1.0,FALSE,1,0.0,1.0,1.0,0.177826798464516,1.0,0.0,Diverged_in_single-cell
MIF,1.0,FALSE,0,0.0,1.0,1.0,0.0003984033551555,0.0065804245635084,1.0,Diverged_in_both
MIF4GD,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MILR1,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MIP,1.0,FALSE,0,1.0,0.0,1.0,0.025377211630769,0.144531138655153,0.0,Diverged_in_single-cell
MISP,1.0,FALSE,1,0.0,1.0,1.0,0.859872854470806,1.0,0.0,Diverged_in_single-cell
MKRN2OS,1.0,FALSE,0,0.0,1.0,1.0,0.825706055124476,1.0,0.0,Diverged_in_single-cell
MKRN3,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MKX,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MLANA,1.0,FALSE,0,0.0,1.0,1.0,0.0106304024288244,1.0,0.0,Diverged_in_single-cell
MLC1,1.0,FALSE,0,1.0,0.0,1.0,6.71e-05,0.000336470126575,1.0,Diverged_in_both
MLH3,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MLLT11,1.0,FALSE,0,0.0,1.0,1.0,0.565832413798963,1.0,0.0,Diverged_in_single-cell
MLPH,1.0,FALSE,0,1.0,0.0,1.0,0.779464736204679,1.0,0.0,Diverged_in_single-cell
MMADHC,1.0,FALSE,1,0.0,1.0,1.0,0.376181488228228,1.0,0.0,Diverged_in_single-cell
MME,1.0,FALSE,0,0.0,1.0,1.0,0.72568575656584,1.0,0.0,Diverged_in_single-cell
MMEL1,1.0,FALSE,1,0.0,0.0,1.0,0.0679178516018944,1.0,0.0,Diverged_in_single-cell
MMGT1,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MMP11,1.0,FALSE,0,0.0,1.0,1.0,0.0015778647962327,0.0043891360122652,1.0,Diverged_in_both
MMP21,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MMP9,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MMRN1,1.0,FALSE,1,0.0,0.0,1.0,0.717215785492806,1.0,0.0,Diverged_in_single-cell
MMS19,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MNDA,1.0,FALSE,1,0.0,0.0,1.0,,,0.0,Diverged_in_single-cell
MOCOS,1.0,FALSE,0,0.0,1.0,1.0,0.0004145377376905,1.0,0.0,Diverged_in_single-cell
MOCS3,1.0,FALSE,0,0.0,1.0,1.0,0.647470550765929,1.0,0.0,Diverged_in_single-cell
MOG,1.0,FALSE,0,1.0,0.0,1.0,0.132858329028823,1.0,0.0,Diverged_in_single-cell
MOGAT1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MORC2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MORN2,1.0,FALSE,0,1.0,0.0,1.0,0.0262333177147878,1.0,0.0,Diverged_in_single-cell
MORN4,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MORN5,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MOSPD1,1.0,FALSE,0,0.0,1.0,1.0,0.448633006935632,1.0,0.0,Diverged_in_single-cell
MPC2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MPDU1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MPHOSPH10,1.0,FALSE,1,0.0,0.0,1.0,0.0586814531720948,1.0,0.0,Diverged_in_single-cell
MPLKIP,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MPND,1.0,FALSE,0,0.0,1.0,1.0,0.636729098271342,1.0,0.0,Diverged_in_single-cell
MPP4,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MPV17,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRAP,1.0,FALSE,0,1.0,1.0,1.0,0.872992227979275,1.0,0.0,Diverged_in_single-cell
MRGBP,1.0,FALSE,0,0.0,1.0,1.0,0.304361571202411,1.0,0.0,Diverged_in_single-cell
MRI1,1.0,FALSE,0,1.0,1.0,1.0,0.303898426405489,1.0,0.0,Diverged_in_single-cell
MRLN,1.0,FALSE,0,0.0,1.0,1.0,,,0.0,Diverged_in_single-cell
MRPL10,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL11,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL12,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL13,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL16,1.0,FALSE,0,0.0,1.0,1.0,0.0051779321587849,0.42109098641104,0.0,Diverged_in_single-cell
MRPL17,1.0,FALSE,0,0.0,1.0,1.0,0.376181488228228,1.0,0.0,Diverged_in_single-cell
MRPL18,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL20,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL21,1.0,FALSE,1,0.0,0.0,1.0,0.893876156216258,1.0,0.0,Diverged_in_single-cell
MRPL22,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL23,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL27,1.0,FALSE,0,0.0,1.0,1.0,0.875975923394706,1.0,0.0,Diverged_in_single-cell
MRPL30,1.0,FALSE,1,0.0,1.0,1.0,0.998839095183453,1.0,0.0,Diverged_in_single-cell
MRPL32,1.0,FALSE,1,0.0,0.0,1.0,0.201263224663872,1.0,0.0,Diverged_in_single-cell
MRPL33,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL36,1.0,FALSE,0,0.0,1.0,1.0,0.667600336608655,1.0,0.0,Diverged_in_single-cell
MRPL37,1.0,FALSE,0,0.0,1.0,1.0,0.0028764307214469,0.482454598068027,0.0,Diverged_in_single-cell
MRPL38,1.0,FALSE,1,0.0,0.0,1.0,5.44e-06,1.2e-05,1.0,Diverged_in_both
MRPL40,1.0,FALSE,1,1.0,1.0,1.0,0.205294835085138,1.0,0.0,Diverged_in_single-cell
MRPL43,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL45,1.0,FALSE,0,0.0,1.0,1.0,0.127826491038556,1.0,0.0,Diverged_in_single-cell
MRPL46,1.0,FALSE,0,1.0,0.0,1.0,1.67e-05,8.41e-06,1.0,Diverged_in_both
MRPL49,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL50,1.0,FALSE,0,1.0,0.0,1.0,0.0671197936901237,1.0,0.0,Diverged_in_single-cell
MRPL54,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPL57,1.0,FALSE,1,0.0,0.0,1.0,0.221638857660214,1.0,0.0,Diverged_in_single-cell
MRPL9,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPS11,1.0,FALSE,0,0.0,1.0,1.0,0.0002217935860839,1.0,0.0,Diverged_in_single-cell
MRPS12,1.0,FALSE,0,0.0,1.0,1.0,1.67e-05,8.16e-06,1.0,Diverged_in_both
MRPS14,1.0,FALSE,0,0.0,1.0,1.0,0.0004982419967326,0.0082016578024071,1.0,Diverged_in_both
MRPS18B,1.0,FALSE,1,0.0,1.0,1.0,1.67e-05,0.0004863712139253,1.0,Diverged_in_both
MRPS18C,1.0,FALSE,1,0.0,1.0,1.0,0.0569064155243499,1.0,0.0,Diverged_in_single-cell
MRPS2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPS22,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPS24,1.0,FALSE,1,1.0,0.0,1.0,5.85e-07,0.001436433118847,1.0,Diverged_in_both
MRPS25,1.0,FALSE,0,0.0,1.0,1.0,2.1e-05,0.0336038293257545,1.0,Diverged_in_both
MRPS28,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPS31,1.0,FALSE,0,0.0,1.0,1.0,0.824719117969054,1.0,0.0,Diverged_in_single-cell
MRPS33,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRPS5,1.0,FALSE,0,0.0,1.0,1.0,0.242940336656062,1.0,0.0,Diverged_in_single-cell
MRPS6,1.0,FALSE,0,0.0,1.0,1.0,0.578630313708321,1.0,0.0,Diverged_in_single-cell
MRPS7,1.0,FALSE,0,0.0,1.0,1.0,0.28283471846952,1.0,0.0,Diverged_in_single-cell
MRPS9,1.0,FALSE,0,0.0,1.0,1.0,0.859108164533028,1.0,0.0,Diverged_in_single-cell
MRS2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MRVI1,1.0,FALSE,1,0.0,0.0,1.0,,,0.0,Diverged_in_single-cell
MS4A15,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MS4A7,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MSANTD2,1.0,FALSE,0,1.0,0.0,1.0,0.0376509091455981,1.0,0.0,Diverged_in_single-cell
MSH4,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MSL3,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MSMP,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MSN,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MST1R,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MTAP,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MTCP1,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MTERF3,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MTERF4,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MTFR2,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MTG1,1.0,FALSE,1,1.0,0.0,1.0,0.0299945439709011,1.0,0.0,Diverged_in_single-cell
MTG2,1.0,FALSE,0,0.0,1.0,1.0,0.777004172451756,1.0,0.0,Diverged_in_single-cell
MTHFD2L,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MTHFS,1.0,FALSE,0,1.0,1.0,1.0,0.387533854726442,1.0,0.0,Diverged_in_single-cell
MTIF3,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MTMR7,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MTO1,1.0,FALSE,1,0.0,0.0,1.0,0.777004172451756,1.0,0.0,Diverged_in_single-cell
MTOR,1.0,FALSE,0,0.0,1.0,1.0,0.733804815355348,1.0,0.0,Diverged_in_single-cell
MTPAP,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MTR,1.0,FALSE,0,0.0,1.0,1.0,0.799430745564881,1.0,0.0,Diverged_in_single-cell
MTRF1L,1.0,FALSE,0,0.0,1.0,1.0,0.711595363593834,1.0,0.0,Diverged_in_single-cell
MUC13,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MUC16,1.0,FALSE,0,0.0,1.0,1.0,0.262033437013997,1.0,0.0,Diverged_in_single-cell
MUC4,1.0,FALSE,1,0.0,0.0,1.0,0.529431402028778,1.0,0.0,Diverged_in_single-cell
MUC6,1.0,FALSE,0,1.0,0.0,1.0,0.581024570629428,1.0,0.0,Diverged_in_single-cell
MUC7,1.0,FALSE,1,0.0,1.0,1.0,,,0.0,Diverged_in_single-cell
MUL1,1.0,FALSE,1,0.0,0.0,1.0,0.93726785611527,1.0,0.0,Diverged_in_single-cell
MUSK,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MUTYH,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MXD3,1.0,FALSE,1,1.0,0.0,1.0,0.490007074763471,1.0,0.0,Diverged_in_single-cell
MXRA8,1.0,FALSE,1,0.0,0.0,1.0,9.68e-05,1.0,0.0,Diverged_in_single-cell
MYADML2,1.0,FALSE,0,0.0,1.0,1.0,0.542691724973343,1.0,0.0,Diverged_in_single-cell
MYBL2,1.0,FALSE,0,1.0,0.0,1.0,0.658934023460407,1.0,0.0,Diverged_in_single-cell
MYBPC2,1.0,FALSE,0,0.0,1.0,1.0,0.940323518140317,1.0,0.0,Diverged_in_single-cell
MYBPC3,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYCBP,1.0,FALSE,0,1.0,1.0,1.0,0.329461204581101,1.0,0.0,Diverged_in_single-cell
MYDGF,1.0,FALSE,1,1.0,0.0,1.0,0.681043024483222,1.0,0.0,Diverged_in_single-cell
MYH1,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYH13,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYH3,1.0,FALSE,0,0.0,1.0,1.0,0.834271479769743,1.0,0.0,Diverged_in_single-cell
MYH7B,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYL10,1.0,FALSE,1,0.0,1.0,1.0,0.0008344214511765,0.0003271940077973,1.0,Diverged_in_both
MYL9,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYNN,1.0,FALSE,1,0.0,0.0,1.0,0.0385303757884108,1.0,0.0,Diverged_in_single-cell
MYO18B,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYO1G,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYO1H,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYO5B,1.0,FALSE,0,0.0,1.0,1.0,0.0110912340214193,1.0,0.0,Diverged_in_single-cell
MYO7B,1.0,FALSE,0,1.0,0.0,1.0,0.507764956704501,1.0,0.0,Diverged_in_single-cell
MYOC,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYOF,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYOM3,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYOZ2,1.0,FALSE,0,1.0,0.0,1.0,0.0047523479909848,0.0048559824312055,1.0,Diverged_in_both
MYOZ3,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
MYPN,1.0,FALSE,1,0.0,1.0,1.0,0.197293706366378,0.711073175601035,0.0,Diverged_in_single-cell
MYRF,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
N6AMT1,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NAA10,1.0,FALSE,0,1.0,0.0,1.0,0.358329926642059,1.0,0.0,Diverged_in_single-cell
NAA30,1.0,FALSE,1,0.0,0.0,1.0,0.718418003316867,1.0,0.0,Diverged_in_single-cell
NAALADL1,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NABP2,1.0,FALSE,0,0.0,1.0,1.0,0.0014156612428707,1.0,0.0,Diverged_in_single-cell
NACC1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NAIF1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NAIP,1.0,FALSE,0,1.0,0.0,1.0,0.303898426405489,1.0,0.0,Diverged_in_single-cell
NANOGNB,1.0,FALSE,0,1.0,0.0,1.0,,,0.0,Diverged_in_single-cell
NANP,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NANS,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NAP1L5,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NARS,1.0,FALSE,0,0.0,1.0,1.0,,,0.0,Diverged_in_single-cell
NAT16,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NATD1,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NBN,1.0,FALSE,0,0.0,1.0,1.0,0.363878924564395,1.0,0.0,Diverged_in_single-cell
NCAPG,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NCAPH,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NCAPH2,1.0,FALSE,0,0.0,1.0,1.0,0.811221094259801,1.0,0.0,Diverged_in_single-cell
NCBP2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NCF2,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NCKAP1L,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NCMAP,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NCOA4,1.0,FALSE,0,0.0,1.0,1.0,0.671616908247745,1.0,0.0,Diverged_in_single-cell
NCR3LG1,1.0,FALSE,0,0.0,1.0,1.0,,,0.0,Diverged_in_single-cell
NDC80,1.0,FALSE,0,1.0,1.0,1.0,0.299470615715436,1.0,0.0,Diverged_in_single-cell
NDST2,1.0,FALSE,0,1.0,0.0,1.0,0.0026897466180665,1.0,0.0,Diverged_in_single-cell
NDUFA1,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NDUFA11,1.0,FALSE,1,1.0,0.0,1.0,6.91e-06,0.0010529376339482,1.0,Diverged_in_both
NDUFA13,1.0,FALSE,1,0.0,0.0,1.0,6.56e-07,4.96e-05,1.0,Diverged_in_both
NDUFA2,1.0,FALSE,1,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NDUFA3,1.0,FALSE,0,0.0,1.0,1.0,0.0009769648348165,0.0211877280317799,1.0,Diverged_in_both
NDUFAF1,1.0,FALSE,1,0.0,0.0,1.0,0.282610116857323,1.0,0.0,Diverged_in_single-cell
NDUFAF3,1.0,FALSE,1,1.0,0.0,1.0,0.482889841126692,1.0,0.0,Diverged_in_single-cell
NDUFAF7,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NDUFB2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NDUFB3,1.0,FALSE,1,0.0,1.0,1.0,0.92782176570168,1.0,0.0,Diverged_in_single-cell
NDUFB7,1.0,FALSE,1,0.0,0.0,1.0,0.334192918739713,1.0,0.0,Diverged_in_single-cell
NDUFB8,1.0,FALSE,1,0.0,0.0,1.0,0.839230141247492,1.0,0.0,Diverged_in_single-cell
NDUFB9,1.0,FALSE,1,0.0,0.0,1.0,0.409665042690979,1.0,0.0,Diverged_in_single-cell
NDUFC2,1.0,FALSE,0,1.0,1.0,1.0,5.41e-05,0.0020975071269819,1.0,Diverged_in_both
NDUFS5,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NDUFS8,1.0,FALSE,0,0.0,1.0,1.0,0.884623745918011,1.0,0.0,Diverged_in_single-cell
NDUFV2,1.0,FALSE,1,0.0,0.0,1.0,5.44e-06,2.49e-06,1.0,Diverged_in_both
NECAP1,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NEDD8,1.0,FALSE,1,1.0,0.0,1.0,1.98e-05,8.16e-06,1.0,Diverged_in_both
NEK4,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NELFCD,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NELFE,1.0,FALSE,0,1.0,1.0,1.0,8.26e-06,2.49e-06,1.0,Diverged_in_both
NELL1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NEU4,1.0,FALSE,0,1.0,0.0,1.0,0.0121111652437809,1.0,0.0,Diverged_in_single-cell
NEURL4,1.0,FALSE,1,0.0,0.0,1.0,0.277002670135788,1.0,0.0,Diverged_in_single-cell
NEUROD1,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NEUROD2,1.0,FALSE,0,0.0,1.0,1.0,5.85e-07,0.0033573680424959,1.0,Diverged_in_both
NEUROD6,1.0,FALSE,0,1.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NEXN,1.0,FALSE,1,0.0,0.0,1.0,0.100544717850254,1.0,0.0,Diverged_in_single-cell
NFATC1,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NFATC4,1.0,FALSE,0,1.0,0.0,1.0,8.26e-06,1.0,0.0,Diverged_in_single-cell
NFE2L2,1.0,FALSE,0,0.0,1.0,1.0,0.964871809829319,1.0,0.0,Diverged_in_single-cell
NFKBIL1,1.0,FALSE,1,0.0,0.0,1.0,2.43e-05,1.0,0.0,Diverged_in_single-cell
NFKBIZ,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NFYA,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NFYB,1.0,FALSE,0,0.0,1.0,1.0,0.0467270700080162,1.0,0.0,Diverged_in_single-cell
NGDN,1.0,FALSE,1,0.0,1.0,1.0,0.922893430289821,1.0,0.0,Diverged_in_single-cell
NHEJ1,1.0,FALSE,1,1.0,0.0,1.0,6.91e-06,0.0001805559849792,1.0,Diverged_in_both
NHLRC1,1.0,FALSE,1,0.0,0.0,1.0,0.89493166389409,1.0,0.0,Diverged_in_single-cell
NHLRC3,1.0,FALSE,0,1.0,0.0,1.0,0.0161437633569464,1.0,0.0,Diverged_in_single-cell
NHP2,1.0,FALSE,0,0.0,1.0,1.0,0.170243893052,1.0,0.0,Diverged_in_single-cell
NIPA2,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NIT1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NKAP,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NKIRAS1,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NKRF,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NKX6-2,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NLE1,1.0,FALSE,0,0.0,1.0,1.0,0.106549090746052,1.0,0.0,Diverged_in_single-cell
NLRP1,1.0,FALSE,1,0.0,0.0,1.0,6.58e-08,0.0004863712139253,1.0,Diverged_in_both
NLRP12,1.0,FALSE,1,0.0,0.0,1.0,0.903699234466393,1.0,0.0,Diverged_in_single-cell
NLRP13,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NMB,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NMBR,1.0,FALSE,1,0.0,0.0,1.0,0.639780708967139,1.0,0.0,Diverged_in_single-cell
NMD3,1.0,FALSE,1,0.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NME1,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NME2,1.0,FALSE,1,1.0,1.0,1.0,0.0076526972760765,1.0,0.0,Diverged_in_single-cell
NMNAT1,1.0,FALSE,0,0.0,1.0,1.0,0.859108164533028,1.0,0.0,Diverged_in_single-cell
NMRK2,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NMS,1.0,FALSE,0,0.0,1.0,1.0,,,0.0,Diverged_in_single-cell
NOC2L,1.0,FALSE,1,0.0,0.0,1.0,0.358329926642059,1.0,0.0,Diverged_in_single-cell
NOC3L,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NOC4L,1.0,FALSE,0,1.0,1.0,1.0,0.839230141247492,1.0,0.0,Diverged_in_single-cell
NOL11,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NOL12,1.0,FALSE,1,0.0,1.0,1.0,2.25e-05,0.0095823714190554,1.0,Diverged_in_both
NOL6,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NOL9,1.0,FALSE,0,0.0,1.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NOLC1,1.0,FALSE,1,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
NOP10,1.0,FALSE,0,1.0,0.0,1.0,0.0440387514364974,1.0,0.0,Diverged_in_single-cell
NOP9,1.0,FALSE,1,1.0,0.0,1.0,0.0006770252692767,0.142508039273659,0.0,Diverged_in_single-cell
NOS2,1.0,FALSE,0,0.0,1.0,1.0,0.244136434499355,1.0,0.0,Diverged_in_single-cell
NOS3,1.0,FALSE,1,0.0,0.0,1.0,0.0019817416607732,1.0,0.0,Diverged_in_single-cell
NOSTRIN,1.0,FALSE,1,0.0,0.0,1.0,0.490007074763471,1.0,0.0,Diverged_in_single-cell
NOTCH3,1.0,FALSE,0,1.0,0.0,1.0,1.0,1.0,0.0,Diverged_in_single-cell
